"gene_id","A1","A2","A3","tau1","tau2","tau3","tau4"
"ECB_04176","0.001595","0","0.746846","0.084895","11.308935","44.234253","167.426749"
"ECB_04177","0.025065","0.586774","0.507445","5.890404","7.995338","48.059715","146.748169"
"ECB_04181","0.613453","0","0.675083","0.153693","16.142553","45.645682","152.185974"
"ECB_04185","0.579989","0.00181","0.99465","0.392092","0.392401","48.000086","171.33993"
"ECB_04186","0.015115","0.032945","0.737995","6.782174","6.782247","32.703569","157.948479"
"ECB_04189","0.181742","0.594325","0.821233","7.999824","8.000266","25.514255","181.446985"
"ECB_04190","6e-06","0.009893","0.993569","0.001182","6.179424","28.304768","176.874586"
"ECB_04191","0.044449","0.038662","0.999796","12.682721","13.5535","38.599789","171.093269"
"ECB_04192","0.13658","0.044246","1.009456","6.544089","24.000885","24.000925","181.487148"
"ECB_04193","0.141847","0.189017","0.805674","8.659336","10.1133","51.496693","143.807826"
"ECB_04196","0.432751","0.214758","0.549297","7.999998","8.00001","39.779668","160.131761"
"ECB_04199","0.030171","0.000105","0.462223","4.181384","16.946683","48.013259","167.36447"
"ECB_04203","0.162772","0.316119","0.777426","6.591646","6.591746","23.999276","199.581803"
"ECB_04204","0.108292","0.056337","0.947478","0.125374","23.999998","56.089803","154.576562"
"ECB_04205","0.056769","0.346598","0.581486","6.295217","9.724822","29.338834","167.998488"
"ECB_04213","0.346885","0.222817","0.981675","6.68722","8.394479","26.490567","167.357242"
"ECB_04214","0.795847","0.040592","0.764706","5.999849","23.652298","23.663903","186.177521"
"ECB_04215","0.890108","0.037644","0.117984","6.949498","8.353062","24.000001","170.676102"
"ECB_04217","0.319243","0.002826","0.345807","11.953398","41.047654","167.784222","167.784877"
"ECB_04219","0.616331","0.012896","0.221775","2e-06","25.735317","31.613989","210.120949"
"ECB_04230","0.635836","0.001583","0.698042","4.999964","31.035869","64.977184","156.727789"
"ECB_04231","0.071226","0.116286","0.980157","6.000053","6.000082","20.332673","208.955182"
"ECB_04232","0.280439","0.003747","0.984646","6.330833","47.999797","124.420114","124.42303"
"ECB_04233","0.183158","0.001832","0.758118","4.599722","31.747271","97.47478","97.484018"
"ECB_04240","0.030217","7e-06","0.213701","0.571739","23.433451","34.038911","160.658981"
"ECB_04244","0.253336","0.057412","0.58667","9.690174","9.690175","9.690546","223.163013"
"ECB_04249","0.490341","0.210787","0.561999","5.728185","7.629843","29.099926","168.996437"
"ECB_04250","0.741669","0.044255","0.518479","7.996832","8.000521","29.352975","176.566821"
"ECB_04251","0.055244","0.380961","0.102682","13.682915","13.68293","13.683165","213.365597"
"ECB_04256","0.069465","0.002516","0.232397","8.000095","8.738061","45.309142","160.444972"
"ECB_04257","0.684422","0.654055","0.38309","9e-06","1.4e-05","38.819917","194.132517"
"ECB_04258","0.852559","0.112171","0.192141","5.499119","12.490138","48.177218","147.292608"
"ECB_04259","0.496267","0.28221","0.824608","2.45639","24.008305","30.649381","163.672506"
"ECB_04261","0.232365","0.307079","0.604783","7.546346","19.480657","23.979419","165.565834"
"ECB_04264","0.94868","0.023253","0.517702","7.958582","8.008515","11.046563","167.999688"
"ECB_04265","0.681108","0","0.069353","6.000271","9.145234","17.607937","187.909861"
"ECB_04266","0.741855","0.323968","0.246938","7.999997","8.000006","23.781221","188.461521"
"ECB_04271","0.664161","0.14124","0.730706","5.024874","10.776203","29.532493","168.000014"
"ECB_04276","0.792656","0.307529","0.615117","10.551476","20.709289","20.717518","155.83144"
"ECB_04279","0.803177","0.358124","0.569517","11.226925","11.226951","46.844811","167.999959"
